time	I(D1)
1.008519087485325e-003	9.260796e-003
1.008583063001842e-003	1.507768e-002
1.008646825789314e-003	2.434998e-002
1.008720149119287e-003	4.088407e-002
1.008803134830663e-003	6.960911e-002
1.008906983916824e-003	1.244806e-001
1.009038462611195e-003	2.286983e-001
1.009234282012208e-003	4.414716e-001
1.009545763233111e-003	8.380900e-001
1.009680706688595e-003	1.017711e+000
1.009730113089033e-003	1.083926e+000
1.009828925889911e-003	1.215987e+000
1.009911173883689e-003	1.325122e+000
1.010000000000000e-003	1.440607e+000
1.010012496555282e-003	1.456690e+000
1.010029158628991e-003	1.478028e+000
1.010051153449151e-003	1.505925e+000
1.010095143089470e-003	1.560546e+000
1.010157388165096e-003	1.634703e+000
1.010240408534481e-003	1.726356e+000
1.010357977197523e-003	1.838870e+000
1.010553533848107e-003	1.987624e+000
1.010768954230931e-003	2.104018e+000
1.010992341483593e-003	2.171984e+000
1.011287474842177e-003	2.194996e+000
1.011748120388841e-003	2.152240e+000
1.012229199377867e-003	2.059866e+000
1.012873324141272e-003	1.911532e+000
1.013633784458978e-003	1.744116e+000
1.014500463366445e-003	1.582726e+000
1.015569165909140e-003	1.428361e+000
1.016822972508269e-003	1.295615e+000
1.018000000000000e-003	1.201303e+000
1.018050626285708e-003	1.196859e+000
1.018151878857123e-003	1.183950e+000
1.018283683906721e-003	1.155457e+000
1.018425676172685e-003	1.110164e+000
1.018499036108744e-003	1.081830e+000
1.018567363845476e-003	1.054371e+000
1.018664420190784e-003	1.016606e+000
1.018730481949686e-003	9.911566e-001
1.018793574111803e-003	9.661455e-001
1.018885316253229e-003	9.287460e-001
1.018977853455731e-003	8.910177e-001
1.019073490421772e-003	8.529180e-001
1.019184271596281e-003	8.111377e-001
1.019405833945299e-003	7.331861e-001
1.019571818147338e-003	6.786883e-001
1.019719473183184e-003	6.344681e-001
1.020000000000000e-003	5.565280e-001
1.020010042387453e-003	5.538155e-001
1.020030127162358e-003	5.484592e-001
1.020070296712170e-003	5.379800e-001
1.020123131440894e-003	5.245510e-001
1.020171721566406e-003	5.125624e-001
1.020232125954580e-003	4.981322e-001
1.020297577169779e-003	4.830385e-001
1.020384944998530e-003	4.636749e-001
1.020486125926790e-003	4.422726e-001
1.020628070673873e-003	4.139479e-001
1.020813841346765e-003	3.794201e-001
1.021039961609485e-003	3.409846e-001
1.021325297712203e-003	2.978515e-001
1.021729180356492e-003	2.462533e-001
1.022442176477494e-003	1.724574e-001
1.023152329980889e-003	1.147075e-001
1.023929764959159e-003	6.607913e-002
1.024650445766815e-003	2.978790e-002
1.024970642734304e-003	1.621490e-002
1.025186593122942e-003	8.393369e-003
1.025299600699398e-003	5.005648e-003
1.025362503189270e-003	3.543825e-003
1.025406362643672e-003	2.924014e-003
1.025456471805446e-003	2.569906e-003
1.025497910360645e-003	2.254455e-003
1.025532795725182e-003	1.958223e-003
1.025571944984570e-003	1.727093e-003
1.025643109393316e-003	1.494392e-003
1.025726424278461e-003	1.369301e-003
1.025893054048751e-003	1.330290e-003
1.026226313589331e-003	1.413687e-003
1.026788519073539e-003	1.620012e-003
1.027421506106178e-003	1.865105e-003
1.028000000000000e-003	2.184655e-003
1.028005472043491e-003	2.128903e-003
1.028016416130473e-003	2.105149e-003
1.028038304304437e-003	2.117183e-003
1.028080904116610e-003	2.149456e-003
1.028127446738057e-003	2.208189e-003
1.028182016577239e-003	2.322774e-003
1.028241585297866e-003	2.548121e-003
1.028333387489282e-003	3.224663e-003
1.028402633823113e-003	4.297153e-003
1.028461354732137e-003	6.096096e-003
1.028519951634061e-003	9.320337e-003
1.028583885168269e-003	1.517193e-002
1.028647759425374e-003	2.451623e-002
1.028721159414445e-003	4.116317e-002
1.028804386512800e-003	7.013502e-002
1.028908498461798e-003	1.254533e-001
1.029040544814072e-003	2.306502e-001
1.029237657576597e-003	4.449769e-001
1.029534114720439e-003	8.218885e-001
1.029668400045849e-003	1.000714e+000
1.029731429349181e-003	1.085237e+000
1.029857487955844e-003	1.253604e+000
1.029923032705376e-003	1.340092e+000
1.030000000000000e-003	1.440275e+000
1.030010289589809e-003	1.453582e+000
1.030023674408315e-003	1.470775e+000
1.030036853411825e-003	1.487612e+000
1.030063211418846e-003	1.520873e+000
1.030115927432888e-003	1.585672e+000
1.030182228864283e-003	1.663054e+000
1.030277341067008e-003	1.763995e+000
1.030415518195784e-003	1.889153e+000
1.030598647305640e-003	2.017905e+000
1.030822087953212e-003	2.125384e+000
1.031046779153317e-003	2.180963e+000
1.031391570351119e-003	2.190516e+000
1.031885914245040e-003	2.128909e+000
1.032369479876324e-003	2.028841e+000
1.033075286918906e-003	1.865524e+000
1.033809571804866e-003	1.709474e+000
1.034827924646552e-003	1.530644e+000
1.035851100164683e-003	1.389214e+000
1.036621526647850e-003	1.310347e+000
1.038000000000000e-003	1.201397e+000
1.038041917739740e-003	1.197945e+000
1.038125753219220e-003	1.188425e+000
1.038248682621298e-003	1.165272e+000
1.038381655013544e-003	1.127217e+000
1.038464144103535e-003	1.096823e+000
1.038533731037085e-003	1.068691e+000
1.038614580539610e-003	1.036605e+000
1.038680557167942e-003	1.011220e+000
1.038756179811581e-003	9.817050e-001
1.038831067105900e-003	9.514367e-001
1.038947737700679e-003	9.036031e-001
1.039025580170958e-003	8.720845e-001
1.039121788318628e-003	8.348065e-001
1.039314204613969e-003	7.656736e-001
1.039590632837824e-003	6.739264e-001
1.039730758075645e-003	6.315738e-001
1.040000000000000e-003	5.565745e-001
1.040010371089940e-003	5.537688e-001
1.040031113269820e-003	5.482336e-001
1.040072597629581e-003	5.374161e-001
1.040126328700406e-003	5.237748e-001
1.040174970023106e-003	5.117930e-001
1.040235931349132e-003	4.972578e-001
1.040301926446513e-003	4.820724e-001
1.040390636198267e-003	4.624618e-001
1.040493128795316e-003	4.408492e-001
1.040637888822072e-003	4.120785e-001
1.040827581007144e-003	3.769982e-001
1.041056281889344e-003	3.383718e-001
1.041346227352323e-003	2.949313e-001
1.041763070620570e-003	2.423702e-001
1.042502626762938e-003	1.670334e-001
1.043203865947063e-003	1.110300e-001
1.043989548264561e-003	6.284151e-002
1.044703539717629e-003	2.753356e-002
1.045019122859950e-003	1.445336e-002
1.045233387552474e-003	7.010577e-003
1.045330464851253e-003	4.339342e-003
1.045393604776116e-003	3.176563e-003
1.045438250884426e-003	2.747314e-003
1.045493607593459e-003	2.352136e-003
1.045526696447595e-003	2.071735e-003
1.045569466857028e-003	1.781811e-003
1.045626904925348e-003	1.560188e-003
1.045717504136598e-003	1.403482e-003
1.045898702559098e-003	1.344033e-003
1.046261099404099e-003	1.428519e-003
1.046804988724856e-003	1.626060e-003
1.047347673709597e-003	1.835943e-003
1.048000000000000e-003	2.146177e-003
1.048005079679885e-003	2.116384e-003
1.048015239039653e-003	2.104740e-003
1.048035557759191e-003	2.115208e-003
1.048076195198266e-003	2.144877e-003
1.048123163935097e-003	2.201249e-003
1.048176500340863e-003	2.307690e-003
1.048234597026918e-003	2.512827e-003
1.048322828501303e-003	3.104721e-003
1.048392026850218e-003	4.064275e-003
1.048451159969538e-003	5.690043e-003
1.048509235214684e-003	8.603313e-003
1.048573766632329e-003	1.403669e-002
1.048636313779925e-003	2.252359e-002
1.048708810046044e-003	3.782264e-002
1.048789108998474e-003	6.386912e-002
1.048890053749347e-003	1.138851e-001
1.049015365989406e-003	2.075096e-001
1.049197743500456e-003	3.986770e-001
1.049508544944977e-003	7.890229e-001
1.049674066089510e-003	1.008522e+000
1.049829507866898e-003	1.216193e+000
1.049908132530063e-003	1.319984e+000
1.050000000000000e-003	1.439657e+000
1.050013948965525e-003	1.457660e+000
1.050028926334874e-003	1.476834e+000
1.050048896160674e-003	1.502193e+000
1.050088835812273e-003	1.551988e+000
1.050149569965971e-003	1.624885e+000
1.050229529344450e-003	1.714280e+000
1.050341720494643e-003	1.823318e+000
1.050543609582096e-003	1.979962e+000
1.050757391825587e-003	2.098530e+000
1.050982634376767e-003	2.169947e+000
1.051265698575554e-003	2.195244e+000
1.051721757756722e-003	2.156026e+000
1.052206920415674e-003	2.064614e+000
1.052829225653375e-003	1.921718e+000
1.053587696141712e-003	1.753633e+000
1.054440928195305e-003	1.592770e+000
1.055508023602720e-003	1.436002e+000
1.056738222560775e-003	1.303614e+000
1.058000000000000e-003	1.201317e+000
1.058046462988407e-003	1.197397e+000
1.058139388965221e-003	1.186219e+000
1.058266206231680e-003	1.160582e+000
1.058404238499230e-003	1.118836e+000
1.058480492516715e-003	1.089990e+000
1.058548469833209e-003	1.062503e+000
1.058637317039962e-003	1.027593e+000
1.058701699781958e-003	1.002901e+000
1.058766220546878e-003	9.776148e-001
1.058848474279952e-003	9.442362e-001
1.058947701767439e-003	9.035438e-001
1.059025861395067e-003	8.719071e-001
1.059119463114808e-003	8.356110e-001
1.059306666554290e-003	7.678194e-001
1.059533287756284e-003	6.920207e-001
1.059730851805343e-003	6.320469e-001
1.060000000000000e-003	5.566970e-001
1.060010373935561e-003	5.538881e-001
1.060031121806683e-003	5.483468e-001
1.060072617548928e-003	5.375176e-001
1.060126356498306e-003	5.238642e-001
1.060174998212503e-003	5.118747e-001
1.060235964445962e-003	4.973311e-001
1.060301964242017e-003	4.821388e-001
1.060390685817455e-003	4.625203e-001
1.060493189846135e-003	4.409012e-001
1.060637974720308e-003	4.121217e-001
1.060827701380809e-003	3.770299e-001
1.061056024253837e-003	3.384629e-001
1.061346507943811e-003	2.949332e-001
1.061762158912668e-003	2.425229e-001
1.062505651017066e-003	1.667986e-001
1.063204686423358e-003	1.109852e-001
1.063992387180720e-003	6.270202e-002
1.064704647267378e-003	2.749362e-002
1.065020340151312e-003	1.441578e-002
1.065234166107855e-003	6.993376e-003
1.065330987258513e-003	4.332599e-003
1.065394094960240e-003	3.173949e-003
1.065438774933495e-003	2.745544e-003
1.065494020382435e-003	2.349876e-003
1.065527308523134e-003	2.068087e-003
1.065569921328143e-003	1.781268e-003
1.065628545606518e-003	1.557577e-003
1.065720312653704e-003	1.401677e-003
1.065903846748075e-003	1.344658e-003
1.066270914936817e-003	1.432086e-003
1.066813805179758e-003	1.629651e-003
1.067340198288095e-003	1.833294e-003
1.068000000000000e-003	2.148076e-003
1.068005044849138e-003	2.117207e-003
1.068015134547415e-003	2.105036e-003
1.068035313943968e-003	2.115444e-003
1.068075672737073e-003	2.144790e-003
1.068122745536805e-003	2.201003e-003
1.068175895548546e-003	2.306564e-003
1.068233893557098e-003	2.510031e-003
1.068321686289886e-003	3.093793e-003
1.068390900309948e-003	4.043386e-003
1.068450092563258e-003	5.653762e-003
1.068508128340817e-003	8.539316e-003
1.068572733207123e-003	1.393580e-002
1.068635163262352e-003	2.234687e-002
1.068707587546926e-003	3.752784e-002
1.068787621142261e-003	6.331744e-002
1.068888286313373e-003	1.128697e-001
1.069013004485073e-003	2.054854e-001
1.069194154625357e-003	3.946614e-001
1.069504986098065e-003	7.844760e-001
1.069673261613768e-003	1.007538e+000
1.069829623676172e-003	1.216438e+000
1.069907726467549e-003	1.319539e+000
1.070000000000000e-003	1.439738e+000
1.070013897595669e-003	1.457676e+000
1.070028861150608e-003	1.476832e+000
1.070048812557193e-003	1.502167e+000
1.070088715370363e-003	1.551920e+000
1.070149400007640e-003	1.624766e+000
1.070229298009222e-003	1.714113e+000
1.070341356970440e-003	1.822127e+000
1.070565474892878e-003	1.993645e+000
1.070767530064817e-003	2.102708e+000
1.071009909259986e-003	2.175289e+000
1.071281727749827e-003	2.196378e+000
1.071750189847552e-003	2.151411e+000
1.072250539274391e-003	2.054932e+000
1.072868341459994e-003	1.912749e+000
1.073647160661870e-003	1.741353e+000
1.074499934953049e-003	1.582812e+000
1.075589859563956e-003	1.425810e+000
1.076824873168071e-003	1.295262e+000
1.078000000000000e-003	1.201304e+000
1.078050732589648e-003	1.196847e+000
1.078152197768943e-003	1.183893e+000
1.078284137372572e-003	1.155325e+000
1.078426243402042e-003	1.109940e+000
1.078499491446976e-003	1.081637e+000
1.078567793672567e-003	1.054193e+000
1.078664675732335e-003	1.016507e+000
1.078730738338493e-003	9.910567e-001
1.078793849663593e-003	9.660338e-001
1.078885723435036e-003	9.285782e-001
1.078978320267157e-003	8.908258e-001
1.079073540920430e-003	8.528972e-001
1.079184999285902e-003	8.108789e-001
1.079407916016847e-003	7.324924e-001
1.079573330456162e-003	6.781996e-001
1.079719172797224e-003	6.345330e-001
1.080000000000000e-003	5.565244e-001
1.080010033998863e-003	5.538142e-001
1.080030101996588e-003	5.484624e-001
1.080070237992038e-003	5.379918e-001
1.080123050195392e-003	5.245682e-001
1.080171638858940e-003	5.125796e-001
1.080232029289163e-003	4.981521e-001
1.080297466594203e-003	4.830609e-001
1.080384800785165e-003	4.637036e-001
1.080485948462258e-003	4.423068e-001
1.080627822758599e-003	4.139935e-001
1.080813494897106e-003	3.794798e-001
1.081039576785370e-003	3.410448e-001
1.081324747700143e-003	2.979273e-001
1.081728380736574e-003	2.463443e-001
1.082440588112785e-003	1.726006e-001
1.083151059718394e-003	1.147986e-001
1.083928199747739e-003	6.616428e-002
1.084649117880824e-003	2.984489e-002
1.084969489278859e-003	1.625746e-002
1.085185529583279e-003	8.425759e-003
1.085298903564794e-003	5.021402e-003
1.085361789619102e-003	3.554611e-003
1.085405805946100e-003	2.927558e-003
1.085455647223445e-003	2.573229e-003
1.085497553694375e-003	2.255868e-003
1.085532372221215e-003	1.960496e-003
1.085571555843483e-003	1.727971e-003
1.085641748903347e-003	1.496540e-003
1.085724659821232e-003	1.370516e-003
1.085890481657003e-003	1.330171e-003
1.086222125328546e-003	1.412314e-003
1.086784095412602e-003	1.618343e-003
1.087413999423889e-003	1.862204e-003
1.088000000000000e-003	2.186711e-003
1.088005427635960e-003	2.129605e-003
1.088016282907881e-003	2.105131e-003
1.088037993451721e-003	2.117045e-003
1.088080509965334e-003	2.149120e-003
1.088127018694181e-003	2.207544e-003
1.088181549578363e-003	2.321524e-003
1.088240913892596e-003	2.544733e-003
1.088332478416710e-003	3.214073e-003
1.088401739925697e-003	4.276878e-003
1.088460498357693e-003	6.060959e-003
1.088519048605479e-003	9.258173e-003
1.088583026215437e-003	1.507354e-002
1.088646784195272e-003	2.434268e-002
1.088720104202143e-003	4.087183e-002
1.088803079155135e-003	6.958600e-002
1.088906916394283e-003	1.244377e-001
1.089038369879945e-003	2.286120e-001
1.089234132116949e-003	4.412937e-001
1.089545591399390e-003	8.378631e-001
1.089680683288956e-003	1.017680e+000
1.089729816220867e-003	1.083529e+000
1.089828082084690e-003	1.214868e+000
1.089911170786090e-003	1.325116e+000
1.090000000000000e-003	1.440718e+000
1.090010860944759e-003	1.454708e+000
1.090023273453055e-003	1.470617e+000
1.090048098469648e-003	1.502107e+000
1.090097748502833e-003	1.563747e+000
1.090159077192820e-003	1.636706e+000
1.090243715128179e-003	1.729927e+000
1.090359320339468e-003	1.840276e+000
1.090555235987115e-003	1.988918e+000
1.090768809978720e-003	2.104049e+000
1.090993731694109e-003	2.172233e+000
1.091288286915131e-003	2.194966e+000
1.091752032913355e-003	2.151521e+000
1.092234265566415e-003	2.058738e+000
1.092878462737708e-003	1.910349e+000
1.093640208169549e-003	1.742795e+000
1.094508064731166e-003	1.581453e+000
1.095578102065895e-003	1.427252e+000
1.096833759411656e-003	1.294598e+000
1.098000000000000e-003	1.201298e+000
1.098051217205747e-003	1.196778e+000
1.098153651617242e-003	1.183609e+000
1.098286214560118e-003	1.154693e+000
1.098428856983594e-003	1.108880e+000
1.098501591098461e-003	1.080718e+000
1.098569781545765e-003	1.053345e+000
1.098665878136618e-003	1.016014e+000
1.098731967574221e-003	9.905505e-001
1.098795197065703e-003	9.654616e-001
1.098887717981987e-003	9.277326e-001
1.098980691297737e-003	8.898304e-001
1.099074034851454e-003	8.526786e-001
1.099188873867483e-003	8.094795e-001
1.099418551899539e-003	7.289439e-001
1.099581535996006e-003	6.755463e-001
1.099717914297044e-003	6.333214e-001
1.099745901599682e-003	6.249372e-001
1.099805492129020e-003	6.076093e-001
1.099882397019674e-003	5.860544e-001
1.099945551552797e-003	5.689301e-001
1.099964069690479e-003	5.640282e-001
1.100000000000000e-003	5.546253e-001
1.100003593030952e-003	5.536909e-001
1.100010779092856e-003	5.518298e-001
1.100025151216665e-003	5.481401e-001
1.100053895464282e-003	5.408669e-001
1.100099007934389e-003	5.296592e-001
1.100148058046039e-003	5.177291e-001
1.100204292306999e-003	5.043754e-001
1.100266553443629e-003	4.899875e-001
1.100344097790668e-003	4.726307e-001
1.100437061886014e-003	4.526176e-001
1.100559668928873e-003	4.274997e-001
1.100721135317464e-003	3.964705e-001
1.100936582891799e-003	3.582321e-001
1.101183772196761e-003	3.186516e-001
1.101530696461928e-003	2.703901e-001
1.102049717734326e-003	2.103317e-001
1.102743111551233e-003	1.461478e-001
1.103493124168209e-003	9.195325e-002
1.104245019704866e-003	4.989121e-002
1.105003808177833e-003	1.638039e-002
1.105317976969406e-003	5.891439e-003
1.105434985494879e-003	3.530002e-003
1.105498959254245e-003	2.823269e-003
1.105537341691027e-003	2.406762e-003
1.105575163762552e-003	2.042770e-003
1.105615972885843e-003	1.797352e-003
1.105665204927321e-003	1.592977e-003
1.105746861864028e-003	1.433883e-003
1.105892833285797e-003	1.357630e-003
1.106184776129334e-003	1.406558e-003
1.106749506368872e-003	1.605795e-003
1.107316394586420e-003	1.824390e-003
1.108000000000000e-003	1.921288e-003
1.108004939013732e-003	2.041681e-003
1.108014817041196e-003	2.105235e-003
1.108034573096124e-003	2.115059e-003
1.108074085205980e-003	2.143590e-003
1.108121482335244e-003	2.199300e-003
1.108174064268077e-003	2.302089e-003
1.108231773384038e-003	2.500315e-003
1.108318239040681e-003	3.061386e-003
1.108388500854326e-003	4.000282e-003
1.108448200176138e-003	5.587827e-003
1.108506169943064e-003	8.421963e-003
1.108570986753916e-003	1.375716e-002
1.108633153781437e-003	2.202496e-002
1.108705510859859e-003	3.700626e-002
1.108785017086449e-003	6.232126e-002
1.108885232508720e-003	1.110702e-001
1.109008836507429e-003	2.018504e-001
1.109187871812197e-003	3.875630e-001
1.109498768227622e-003	7.764782e-001
1.109676271716085e-003	1.011617e+000
1.109833881443150e-003	1.222138e+000
1.109907428534764e-003	1.319187e+000
1.110000000000000e-003	1.439728e+000
1.110013968171636e-003	1.457757e+000
1.110029063201337e-003	1.477081e+000
1.110049189907605e-003	1.502635e+000
1.110089443320141e-003	1.552805e+000
1.110150328611279e-003	1.625839e+000
1.110230611509628e-003	1.715497e+000
1.110343304169120e-003	1.824871e+000
1.110544522692394e-003	1.980714e+000
1.110758452266107e-003	2.099086e+000
1.110983466763992e-003	2.170167e+000
1.111267698112127e-003	2.195273e+000
1.111723987789478e-003	2.155760e+000
1.112208668932074e-003	2.064278e+000
1.112833006561796e-003	1.920869e+000
1.113591558023287e-003	1.752853e+000
1.114445980107766e-003	1.591928e+000
1.115513086414326e-003	1.435376e+000
1.116745351135909e-003	1.302944e+000
1.118000000000000e-003	1.201323e+000
1.118046784093100e-003	1.197364e+000
1.118140352279301e-003	1.186058e+000
1.118267529415073e-003	1.160217e+000
1.118405952137594e-003	1.118185e+000
1.118481788011640e-003	1.089446e+000
1.118549631353896e-003	1.062024e+000
1.118648391483702e-003	1.023209e+000
1.118713346470131e-003	9.982407e-001
1.118776039214732e-003	9.736086e-001
1.118861604978981e-003	9.388489e-001
1.118955365998300e-003	9.004763e-001
1.119039896326830e-003	8.664036e-001
1.119134250842812e-003	8.300283e-001
1.119322959874775e-003	7.621943e-001
1.119552403020397e-003	6.860019e-001
1.119743681624493e-003	6.282293e-001
1.120000000000000e-003	5.566809e-001
1.120010783075616e-003	5.537686e-001
1.120032349226846e-003	5.480265e-001
1.120075481529307e-003	5.367946e-001
1.120124170332740e-003	5.244441e-001
1.120176042447066e-003	5.116728e-001
1.120233843472476e-003	4.978936e-001
1.120303447666940e-003	4.818763e-001
1.120387792565398e-003	4.632240e-001
1.120494447057112e-003	4.407187e-001
1.120633207513822e-003	4.131185e-001
1.120829257104652e-003	3.768271e-001
1.121050404180345e-003	3.394357e-001
1.121348538452595e-003	2.946916e-001
1.121750393445154e-003	2.436049e-001
1.122434311896130e-003	1.731306e-001
1.123158091275531e-003	1.144284e-001
1.123927227786691e-003	6.631257e-002
1.124659009370425e-003	2.951129e-002
1.124978728029178e-003	1.598398e-002
1.125195298538283e-003	8.183152e-003
1.125306196284385e-003	4.896541e-003
1.125369222599317e-003	3.474907e-003
1.125412771582482e-003	2.898325e-003
1.125465552120986e-003	2.538612e-003
1.125503947541644e-003	2.234188e-003
1.125539842529420e-003	1.929985e-003
1.125579114660651e-003	1.710817e-003
1.125657658923113e-003	1.474922e-003
1.125745125039177e-003	1.359176e-003
1.125920057271306e-003	1.332856e-003
1.126269921735564e-003	1.428429e-003
1.126833597258931e-003	1.636896e-003
1.127335245871370e-003	1.831261e-003
1.128000000000000e-003	2.168752e-003
1.128005022205401e-003	2.123396e-003
1.128015066616202e-003	2.104632e-003
1.128035155437804e-003	2.115559e-003
1.128075333081009e-003	2.144527e-003
1.128122474233334e-003	2.200574e-003
1.128175502920200e-003	2.305556e-003
1.128233437406989e-003	2.507851e-003
1.128320945582803e-003	3.086616e-003
1.128390383703012e-003	4.033789e-003
1.128449683864673e-003	5.639021e-003
1.128507703486902e-003	8.513037e-003
1.128572353353718e-003	1.389569e-002
1.128634724618521e-003	2.227463e-002
1.128707132724509e-003	3.741061e-002
1.128787048734981e-003	6.309371e-002
1.128887612355903e-003	1.124651e-001
1.129012080388260e-003	2.046681e-001
1.129192750699613e-003	3.930603e-001
1.129503590263559e-003	7.826673e-001
1.129673956348110e-003	1.008468e+000
1.129830517362637e-003	1.217625e+000
1.129907630715573e-003	1.319411e+000
1.130000000000000e-003	1.439725e+000
1.130013901419174e-003	1.457668e+000
1.130028883040760e-003	1.476847e+000
1.130048858536208e-003	1.502213e+000
1.130088809527104e-003	1.552023e+000
1.130149526462647e-003	1.624901e+000
1.130229476563736e-003	1.714290e+000
1.130341622761822e-003	1.822352e+000
1.130565915157993e-003	1.993922e+000
1.130767854207833e-003	2.102839e+000
1.131010415976002e-003	2.175374e+000
1.131282286452683e-003	2.196388e+000
1.131750661306100e-003	2.151343e+000
1.132251177070644e-003	2.054788e+000
1.132869211800732e-003	1.912547e+000
1.133648344888047e-003	1.741111e+000
1.134501280579594e-003	1.582584e+000
1.135591265060559e-003	1.425636e+000
1.136826784248385e-003	1.295082e+000
1.138000000000000e-003	1.201303e+000
1.138050835674807e-003	1.196833e+000
1.138152507024420e-003	1.183833e+000
1.138284581337555e-003	1.155191e+000
1.138426802998075e-003	1.109715e+000
1.138499941192939e-003	1.081441e+000
1.138568213022691e-003	1.054015e+000
1.138664929895289e-003	1.016403e+000
1.138730997909105e-003	9.909505e-001
1.138794133535376e-003	9.659138e-001
1.138886141586029e-003	9.284014e-001
1.138978804111829e-003	8.906227e-001
1.139073613854315e-003	8.528636e-001
1.139185762524898e-003	8.106033e-001
1.139410059866064e-003	7.317771e-001
1.139575078107665e-003	6.776354e-001
1.139718980488628e-003	6.345620e-001
1.140000000000000e-003	5.565172e-001
1.140010028637859e-003	5.538086e-001
1.140030085913577e-003	5.484599e-001
1.140070200465012e-003	5.379951e-001
1.140122998281734e-003	5.245752e-001
1.140171586006905e-003	5.125868e-001
1.140231967523437e-003	4.981613e-001
1.140297395937927e-003	4.830719e-001
1.140384708647153e-003	4.637188e-001
1.140485835079661e-003	4.423257e-001
1.140627664387816e-003	4.140198e-001
1.140813273594065e-003	3.795154e-001
1.141039330364731e-003	3.410811e-001
1.141324417634141e-003	2.979706e-001
1.141727831719705e-003	2.464048e-001
1.142439538433486e-003	1.726940e-001
1.143150198103907e-003	1.148595e-001
1.143927174972830e-003	6.621935e-002
1.144648230837531e-003	2.988236e-002
1.144968719253626e-003	1.628537e-002
1.145184817702552e-003	8.447044e-003
1.145298431605679e-003	5.031773e-003
1.145361307385055e-003	3.562051e-003
1.145405494525976e-003	2.929588e-003
1.145455206593338e-003	2.574807e-003
1.145497401757976e-003	2.256202e-003
1.145532192746934e-003	1.961312e-003
1.145571406767962e-003	1.728078e-003
1.145641083294554e-003	1.497466e-003
1.145723713762629e-003	1.371081e-003
1.145888974698778e-003	1.330051e-003
1.146219496571076e-003	1.411434e-003
1.146781486656806e-003	1.617353e-003
1.147409463070642e-003	1.860448e-003
1.148000000000000e-003	2.188007e-003
1.148005401347377e-003	2.130043e-003
1.148016204042132e-003	2.105115e-003
1.148037809431641e-003	2.116959e-003
1.148080276752114e-003	2.148916e-003
1.148126765266615e-003	2.207156e-003
1.148181273267790e-003	2.320780e-003
1.148240516642218e-003	2.542729e-003
1.148331940896325e-003	3.207836e-003
1.148401211951993e-003	4.264941e-003
1.148459992893318e-003	6.040267e-003
1.148518515647120e-003	9.221566e-003
1.148582519921365e-003	1.501561e-002
1.148646209434464e-003	2.424059e-002
1.148719482402143e-003	4.070049e-002
1.148802308024703e-003	6.926306e-002
1.148905983715871e-003	1.238408e-001
1.149037090103928e-003	2.274138e-001
1.149232065373120e-003	4.388386e-001
1.149543447391570e-003	8.350284e-001
1.149680423164032e-003	1.017319e+000
1.149817498835831e-003	1.201139e+000
1.149818697627866e-003	1.202776e+000
1.149844597966742e-003	1.237165e+000
1.149870498305618e-003	1.271404e+000
1.149896398644495e-003	1.305494e+000
1.149922298983371e-003	1.339433e+000
1.149948199322248e-003	1.373223e+000
1.149974099661124e-003	1.406863e+000
1.150000000000000e-003	1.440353e+000
1.150010392290523e-003	1.453767e+000
1.150026358427854e-003	1.474245e+000
1.150042112534444e-003	1.494307e+000
1.150073620747623e-003	1.533777e+000
1.150136637173983e-003	1.610227e+000
1.150206593994895e-003	1.689946e+000
1.150314650077888e-003	1.799406e+000
1.150481600102323e-003	1.939346e+000
1.150678886021914e-003	2.062562e+000
1.150903521082412e-003	2.151342e+000
1.151151861098436e-003	2.191798e+000
1.151555397550993e-003	2.177708e+000
1.152040136456808e-003	2.099688e+000
1.152586529146130e-003	1.978379e+000
1.153312176679643e-003	1.812501e+000
1.154098373512707e-003	1.653839e+000
1.155145488516023e-003	1.484190e+000
1.156252511248071e-003	1.341389e+000
1.156549865343342e-003	1.310733e+000
1.157144573533884e-003	1.261922e+000
1.158000000000000e-003	1.201276e+000
1.158085542646612e-003	1.190838e+000
1.158256627939835e-003	1.156529e+000
1.158444349696601e-003	1.098227e+000
1.158540334803245e-003	1.061232e+000
1.158606374962561e-003	1.035392e+000
1.158676790886758e-003	1.008906e+000
1.158756053464510e-003	9.784930e-001
1.158827757228195e-003	9.499006e-001
1.158936359718540e-003	9.057243e-001
1.159012685291912e-003	8.749120e-001
1.159104931528418e-003	8.390888e-001
1.159289424001428e-003	7.721829e-001
1.159536246818008e-003	6.892881e-001
1.159700132329305e-003	6.375538e-001
1.159757889041339e-003	6.203262e-001
1.159834897990717e-003	5.984038e-001
1.159920816407944e-003	5.748685e-001
1.160000000000000e-003	5.538212e-001
1.160007918359206e-003	5.517516e-001
1.160023755077617e-003	5.476515e-001
1.160055428514440e-003	5.395851e-001
1.160103049711404e-003	5.276985e-001
1.160151015118376e-003	5.160001e-001
1.160208271364141e-003	5.023913e-001
1.160270141361767e-003	4.881056e-001
1.160349859428093e-003	4.703050e-001
1.160442914125395e-003	4.503490e-001
1.160568966070084e-003	4.246586e-001
1.160731902152260e-003	3.935398e-001
1.160949933974293e-003	3.551255e-001
1.161199408013421e-003	3.155358e-001
1.161554672542115e-003	2.666855e-001
1.162087352673583e-003	2.059087e-001
1.162786659387505e-003	1.421987e-001
1.163536947852518e-003	8.888888e-002
1.164289419364175e-003	4.750728e-002
1.165048609301456e-003	1.469838e-002
1.165340962697146e-003	5.393442e-003
1.165446586338002e-003	3.443855e-003
